,id,hero,speaker,title,duration,slug,viewed_count,index
13266,920,https://pe.tedcdn.com/images/ted/185388_800x600.jpg,Dimitar Sasselov,How we found hundreds of potential Earth-like planets,1110,dimitar_sasselov_how_we_found_hundreds_of_potential_earth_like_planets,1123500,2258
13267,2227,https://pe.tedcdn.com/images/ted/5ff382a9ad5bd01b1ec2e8e9856b3eac24f37f45_2880x1620.jpg,Lucianne Walkowicz,Let's not use Mars as a backup planet,350,lucianne_walkowicz_let_s_not_use_mars_as_a_backup_planet,2004133,2258
13268,2468,https://pe.tedcdn.com/images/ted/46f2b597b2b54cc7c61fd74adb9e2d5648664e29_2880x1620.jpg,Tabetha Boyajian,The most mysterious star in the universe,826,tabetha_boyajian_the_most_mysterious_star_in_the_universe,2841796,2258
13269,2656,https://pe.tedcdn.com/images/ted/a21cadeb1b1d90c40e51509d92f9837b16e0290d_2880x1620.jpg,Anjali Tripathi,Why Earth may someday look like Mars,715,anjali_tripathi_why_earth_may_someday_look_like_mars,975591,2258
13270,2235,https://pe.tedcdn.com/images/ted/c79ddfcf197e64013dd534bd26f7d1575812fef0_2880x1620.jpg,Nathalie Cabrol,How Mars might hold the secret to the origin of life,962,nathalie_cabrol_how_mars_might_hold_the_secret_to_the_origin_of_life,1131045,2258
13271,399,https://pe.tedcdn.com/images/ted/58405_480x360.jpg,Charles Elachi,The story behind the Mars Rovers,1697,charles_elachi_on_the_mars_rovers,558754,2258
13272,2452,https://pe.tedcdn.com/images/ted/356dbf58efc602314dd962c3300a82d64a4a14cd_2880x1620.jpg,Tshering Tobgay,This country isn't just carbon neutral -- it's carbon negative,1134,tshering_tobgay_this_country_isn_t_just_carbon_neutral_it_s_carbon_negative,1954445,2259
13273,2480,https://pe.tedcdn.com/images/ted/57a8bbe6d97cb1d80fa225c3bce02b2d59c8d817_2880x1620.jpg,Christiana Figueres,The inside story of the Paris climate agreement,891,christiana_figueres_the_inside_story_of_the_paris_climate_agreement,1031400,2259
13274,2511,https://pe.tedcdn.com/images/ted/0a99f16774299363d9cdd9efcee9163ba2f52e89_2880x1620.jpg,Zaria Forman,Drawings that show the beauty and fragility of Earth,434,zaria_forman_drawings_that_show_the_beauty_and_fragility_of_earth,1078784,2259
13275,1460,https://pe.tedcdn.com/images/ted/7715f73ce8bc059a37ecd7c7f40577f24e589d95_800x600.jpg,David MacKay,A reality check on renewables,1115,david_mackay_a_reality_check_on_renewables,462256,2259
13276,1434,https://pe.tedcdn.com/images/ted/92d6ddc22f6483e66da1503e61f8302ef1c1e5f2_800x600.jpg,Amory Lovins,A 40-year plan for energy,1630,amory_lovins_a_50_year_plan_for_energy,1144382,2259
13277,1207,https://pe.tedcdn.com/images/ted/15a194324ed5cd173da3516eaa812ef2b885c8eb_800x600.jpg,Alex Steffen,The shareable future of cities,613,alex_steffen,984746,2259
13278,2227,https://pe.tedcdn.com/images/ted/5ff382a9ad5bd01b1ec2e8e9856b3eac24f37f45_2880x1620.jpg,Lucianne Walkowicz,Let's not use Mars as a backup planet,350,lucianne_walkowicz_let_s_not_use_mars_as_a_backup_planet,2004133,2260
13279,2468,https://pe.tedcdn.com/images/ted/46f2b597b2b54cc7c61fd74adb9e2d5648664e29_2880x1620.jpg,Tabetha Boyajian,The most mysterious star in the universe,826,tabetha_boyajian_the_most_mysterious_star_in_the_universe,2841796,2260
13280,2237,https://pe.tedcdn.com/images/ted/4220a23cd0fff532f631c094b1267c02bf06ff86_2880x1620.jpg,Jedidah Isler,"How I fell in love with quasars, blazars and our incredible universe",259,jedidah_isler_how_i_fell_in_love_with_quasars_blazars_and_our_incredible_universe,1143037,2260
13281,399,https://pe.tedcdn.com/images/ted/58405_480x360.jpg,Charles Elachi,The story behind the Mars Rovers,1697,charles_elachi_on_the_mars_rovers,558754,2260
13282,2235,https://pe.tedcdn.com/images/ted/c79ddfcf197e64013dd534bd26f7d1575812fef0_2880x1620.jpg,Nathalie Cabrol,How Mars might hold the secret to the origin of life,962,nathalie_cabrol_how_mars_might_hold_the_secret_to_the_origin_of_life,1131044,2260
13283,804,https://pe.tedcdn.com/images/ted/158868_800x600.jpg,Joel Levine,Why we need to go back to Mars,974,joel_levine,622070,2260
13284,1477,https://pe.tedcdn.com/images/ted/4c145ac3db240ffb9e0aa0e5c53296d44f84c43e_2880x1620.jpg,Sarah Parcak,Archaeology from space,320,sarah_parcak_archeology_from_space,953860,2261
13285,2222,https://pe.tedcdn.com/images/ted/951ba042af28814253caf72a9c5b85b04e7912aa_2880x1620.jpg,Dave Isay,Everyone around you has a story the world needs to hear,1298,dave_isay_everyone_around_you_has_a_story_the_world_needs_to_hear,1839904,2261
13286,1949,https://pe.tedcdn.com/images/ted/ab232c0205b44eb5cfeeda3ca663c6a1464bb2d6_1600x1200.jpg,Charmian Gooch,My wish: To launch a new era of openness in business,971,charmian_gooch_my_wish_to_launch_a_new_era_of_openness_in_business,760231,2261
13287,2673,https://pe.tedcdn.com/images/ted/112f4f9d7cdb317e82e55e3a67f4bd098ef15512_2880x1620.jpg,Sarah Parcak,Help discover ancient ruins -- before it's too late,1308,sarah_parcak_help_discover_ancient_ruins_before_it_s_too_late,799864,2261
13288,1266,https://pe.tedcdn.com/images/ted/38bcdfd637378a297afda96cfc9747a61d3afb85_800x600.jpg,Ben Kacyra,Ancient wonders captured in 3D,740,ben_kacyra_ancient_wonders_captured_in_3d,487013,2261
13289,8,https://pe.tedcdn.com/images/ted/10775_480x360.jpg,David Rockwell,A memorial at Ground Zero,1477,david_rockwell_builds_at_ground_zero,404426,2261
13290,2219,https://pe.tedcdn.com/images/ted/a2b28c69eac9216fa175749c32ced0c39d6c93ff_2880x1620.jpg,Anand Giridharadas,A tale of two Americas. And the mini-mart where they collided,1163,anand_giridharadas_a_tale_of_two_americas_and_the_mini_mart_where_they_collided,1287122,2262
13291,2442,https://pe.tedcdn.com/images/ted/f77d0c240a6ee7949e797fe48e1da106da370e80_2880x1620.jpg,Dalia Mogahed,What it's like to be Muslim in America,976,dalia_mogahed_what_do_you_think_when_you_look_at_me,2520193,2262
13292,2543,https://pe.tedcdn.com/images/ted/9bca4a1ceff193bc14eac87eb570f748ad485ed1_2880x1620.jpg,Alexander Betts,Why Brexit happened -- and what to do next,1042,alexander_betts_why_brexit_happened_and_what_to_do_next,2432454,2262
13293,2830,https://pe.tedcdn.com/images/ted/a4e993fac4b6abed80ca8306df534ea30acb0acb_2880x1620.jpg,Ingrid Betancourt,What six years in captivity taught me about fear and faith,1180,ingrid_betancourt_what_six_years_in_captivity_taught_me_about_fear_and_faith,526699,2262
13294,1637,https://pe.tedcdn.com/images/ted/2136b667d317722918dab6cd4d81f828d6fd89ed_1600x1200.jpg,Karen Thompson Walker,What fear can teach us,690,karen_thompson_walker_what_fear_can_teach_us,1951390,2262
13295,2811,https://pe.tedcdn.com/images/ted/5b512f0f947645d0a16c9eb7d6ab4affbc7306a4_2880x1620.jpg,Rabbi Lord Jonathan Sacks,"How we can face the future without fear, together",756,rabbi_lord_jonathan_sacks_how_we_can_face_the_future_without_fear_together,1244377,2262
13296,2186,https://pe.tedcdn.com/images/ted/2d581c7373812177a05cfb1b07464ae3e80f9c67_2880x1620.jpg,Eduardo Sáenz de Cabezón,Math is forever,581,eduardo_saenz_de_cabezon_math_is_forever,1610311,2263
13297,769,https://pe.tedcdn.com/images/ted/7588adb5a757c04f01d78b579f2b6d941d3229ba_2880x1620.jpg,Aimee Mullins,The opportunity of adversity,1318,aimee_mullins_the_opportunity_of_adversity,2054233,2263
13298,2529,https://pe.tedcdn.com/images/ted/b6624ec23929c5b14130f25b093d63cbf1a87d2d_2880x1620.jpg,Elise Roy,"When we design for disability, we all benefit",797,elise_roy_when_we_design_for_disability_we_all_benefit,1162751,2263
13299,2426,https://pe.tedcdn.com/images/ted/32bfdd38d90748ec90b2e57570ad51da59efb43a_2880x1620.jpg,Matthew Williams,Special Olympics let me be myself -- a champion,852,matthew_williams_special_olympics_let_me_be_myself_a_champion,1074686,2263
13300,498,https://pe.tedcdn.com/images/ted/de520d723845a5c5448da5c1e84db8f022b70e5e_2880x1620.jpg,John Wooden,The difference between winning and succeeding,1056,john_wooden_on_the_difference_between_winning_and_success,4891989,2263
13301,2294,https://pe.tedcdn.com/images/ted/8c6cef77bf64df600aaac31793780058965ad47a_2880x1620.jpg,Rajiv Maheswaran,The math behind basketball's wildest moves,728,rajiv_maheswaran_the_math_behind_basketball_s_wildest_moves,1905683,2263
13302,2470,https://pe.tedcdn.com/images/ted/2ba99f16e0514c22ae7804b503becb1ce47af9d4_2880x1620.jpg,Knut Haanaes,Two reasons companies fail -- and how to avoid them,638,knut_haanaes_two_reasons_companies_fail_and_how_to_avoid_them,1743990,2264
13303,2547,https://pe.tedcdn.com/images/ted/71fff35c67aa8eecc6dbf4f23bf6600db960b012_2880x1620.jpg,Leila Hoteit,3 lessons on success from an Arab businesswoman,842,leila_hoteit_3_lessons_on_success_from_an_arab_businesswoman,1827512,2264
13304,2549,https://pe.tedcdn.com/images/ted/93e83b1819362555438f4a2e516f1315bf112569_2880x1620.jpg,Martin Reeves,How to build a business that lasts 100 years,894,martin_reeves_how_to_build_a_business_that_lasts_100_years,1677144,2264
13305,2867,https://pe.tedcdn.com/images/ted/16d95d57b037e10b632ce2f5cd8dc325a5d17d35_2880x1620.jpg,Augie Picado,The real reason manufacturing jobs are disappearing,722,augie_picado_the_real_reason_manufacturing_jobs_are_disappearing,613025,2264
13306,1719,https://pe.tedcdn.com/images/ted/d3c61d5d15ff624e36538c42f34b80a0c36d6ff7_1600x1200.jpg,Robert Gordon,"The death of innovation, the end of growth",734,robert_gordon_the_death_of_innovation_the_end_of_growth,1092015,2264
13307,2144,https://pe.tedcdn.com/images/ted/2093c777359b23b70c1e30a2a63490ee9bdc46ce_2880x1620.jpg,Rainer Strack,The workforce crisis of 2030 -- and how to start solving it now,767,rainer_strack_the_surprising_workforce_crisis_of_2030_and_how_to_start_solving_it_now,1568889,2264
13308,1553,https://pe.tedcdn.com/images/ted/5159576b119c7f11a8b0f8501ce3b04a6e091c4f_1600x1200.jpg,Candy Chang,Before I die I want to ...,380,candy_chang_before_i_die_i_want_to,4922229,2265
13309,2096,https://pe.tedcdn.com/images/ted/a0beec8db223d4f17a49ccaf0eae110eef083ed2_2400x1800.jpg,Matthew O'Reilly,“Am I dying?” The honest answer.,333,matthew_o_reilly_am_i_dying_the_honest_answer,1940701,2265
13310,2325,https://pe.tedcdn.com/images/ted/629930bb607d58f65c9b70beab410660a9afd904_2880x1620.jpg,BJ Miller,What really matters at the end of life,1147,bj_miller_what_really_matters_at_the_end_of_life,6214211,2265
13311,2778,https://pe.tedcdn.com/images/ted/d13cde084b20383f6de5a5e49f5ff459d3d05c88_2880x1620.jpg,Lucy Kalanithi,What makes life worth living in the face of death,969,lucy_kalanithi_what_makes_life_worth_living_in_the_face_of_death,1515652,2265
13312,1711,https://pe.tedcdn.com/images/ted/c0694f2a60d1de3e606ab3c8f368ef037b39766d_1600x1200.jpg,Eric Dishman,Health care should be a team sport,959,eric_dishman_health_care_should_be_a_team_sport,836712,2265
13313,249,https://pe.tedcdn.com/images/ted/38806_480x360.jpg,Ernest Madu,World-class health care,1003,ernest_madu_on_world_class_health_care,371765,2265
13314,2195,https://pe.tedcdn.com/images/ted/b1ca773d6ce12b4682b9bec7ed36005e0963a836_2880x1620.jpg,Laura Boushnak,"For these women, reading is a daring act",305,laura_boushnak_for_these_women_reading_is_a_daring_act,818563,2266
13315,2541,https://pe.tedcdn.com/images/ted/af8901fa11c45c6100106a904e47c90f43b4749d_2880x1620.jpg,Marwa Al-Sabouni,How Syria's architecture laid the foundation for brutal war,625,marwa_al_sabouni_how_syria_s_architecture_laid_the_foundation_for_brutal_war,888896,2266
13316,2488,https://pe.tedcdn.com/images/ted/c78ddfbc0c1ea218fb2856babfc1604b70a6eddc_2880x1620.jpg,Ameera Harouda,Why I put myself in danger to tell the stories of Gaza,518,ameera_harouda_why_i_put_myself_in_danger_to_tell_the_stories_of_gaza,961426,2266
13317,84,https://pe.tedcdn.com/images/ted/1996_480x360.jpg,James Nachtwey,My wish: Let my photographs bear witness,1316,james_nachtwey_s_searing_pictures_of_war,1262805,2266
13318,2683,https://pe.tedcdn.com/images/ted/6f7b45bd8e347e6e4a2aac9f1806a85d68793e5c_2880x1620.jpg,Aala El-Khani,What it's like to be a parent in a war zone,856,aala_el_khani_what_it_s_like_to_be_a_parent_in_a_war_zone,896480,2266
13319,1812,https://pe.tedcdn.com/images/ted/01fa1005062b164ab6a33e3ec6ffa6aeaff24ec5_1600x1200.jpg,May El-Khalil,Making peace is a marathon,616,may_el_khalil_making_peace_is_a_marathon,5182843,2266
13320,1795,https://pe.tedcdn.com/images/ted/991a38e61a189f6b8cefd1ad14df7dbc3e5c8114_1600x1200.jpg,Paul Kemp-Robertson,Bitcoin. Sweat. Tide. Meet the future of branded currency.,651,paul_kemp_robertson_bitcoin_sweat_tide_meet_the_future_of_branded_currency,1068520,2267
13321,2486,https://pe.tedcdn.com/images/ted/1e2437e6db380ac0fb40d9a534a4041108fbd9fa_2880x1620.jpg,Shivani Siroya,A smart loan for people with no credit history (yet),491,shivani_siroya_a_smart_loan_for_people_with_no_credit_history_yet,1437359,2267
13322,1492,https://pe.tedcdn.com/images/ted/513006b05e2c4a9ed835586ced60716c76ef5094_2880x1620.jpg,Don Tapscott,Four principles for the open world,1070,don_tapscott_four_principles_for_the_open_world_1,1009384,2267
13323,2554,https://pe.tedcdn.com/images/ted/16039fd1b20aed1112282c1341a678a56c41a19e_2880x1620.jpg,Neha Narula,The future of money,976,neha_narula_the_future_of_money,1799855,2267
13324,2626,https://pe.tedcdn.com/images/ted/77bdca01d18df177c7f7d6fb7035627cce7d2511_2880x1620.jpg,Bettina Warburg,How the blockchain will radically transform the economy,897,bettina_warburg_how_the_blockchain_will_radically_transform_the_economy,1985730,2267
13325,2604,https://pe.tedcdn.com/images/ted/e111ff1b8e97a55bfad8609f918b7c96ac2dd68f_2880x1620.jpg,Rachel Botsman,We've stopped trusting institutions and started trusting strangers,1028,rachel_botsman_we_ve_stopped_trusting_institutions_and_started_trusting_strangers,1307552,2267
13326,2519,https://pe.tedcdn.com/images/ted/6336bd6f4788d4ee7f1f666f4c3bfb5a79e0d597_2880x1620.jpg,Amit Sood,Every piece of art you've ever wanted to see -- up close and searchable,900,amit_sood_every_piece_of_art_you_ve_ever_wanted_to_see_up_close_and_searchable,923919,2268
13327,1468,https://pe.tedcdn.com/images/ted/f56ce0ad52aff2c1ec737ebe2ddd5ff601ddbb72_800x600.jpg,Diane Kelly,What we didn't know about penis anatomy,680,diane_kelly_what_we_didn_t_know_about_penis_anatomy,3886124,2268
13328,2463,https://pe.tedcdn.com/images/ted/1a48cb3c57788a3b42e0a160a554afe8ae87ab71_2880x1620.jpg,Angélica Dass,The beauty of human skin in every color,687,angelica_dass_the_beauty_of_human_skin_in_every_color,1961518,2268
13329,1411,https://pe.tedcdn.com/images/ted/b845b1269d74daf01a74facd0d659f4975558990_2880x1620.jpg,Jack Choi,On the virtual dissection table,396,jack_choi_on_the_virtual_dissection_table,975121,2268
13330,2863,https://pe.tedcdn.com/images/ted/c706b63f93fb382e0015dde0ec55a2c7ac8a37c3_2880x1620.jpg,Laolu Senbanjo,"""The Sacred Art of the Ori""",530,laolu_senbanjo_the_sacred_art_of_the_ori,636305,2268
13331,1169,https://pe.tedcdn.com/images/ted/f553f02f7c6b89f37c883ba4e4805f560f6fb811_800x600.jpg,Shea Hembrey,How I became 100 artists,1008,shea_hembrey_how_i_became_100_artists,1486908,2268
13332,1214,https://pe.tedcdn.com/images/ted/f67f17e1df4e8d46cdddc96c2ddd77b03128e49d_800x600.jpg,Julia Bacha,Pay attention to nonviolence,651,julia_bacha,740955,2269
13333,1294,https://pe.tedcdn.com/images/ted/7356380a6f4fd42ddd4813ec3efaa3f4fa715d76_800x600.jpg,Srdja Popovic,How to topple a dictator,722,srdja_popovic_how_to_topple_a_dictator,276174,2269
13334,2524,https://pe.tedcdn.com/images/ted/7147f81db8ce27f894d0477d8eb236de53b8de52_2880x1620.jpg,Jamila Raqib,The secret to effective nonviolent resistance,537,jamila_raqib_the_secret_to_effective_nonviolent_resistance,878865,2269
13335,2095,https://pe.tedcdn.com/images/ted/a59b586ee1b4549d70bbbf9f6c7b11bcd24e6619_2400x1800.jpg,Eman Mohammed,The courage to tell a hidden story,252,eman_mohammed_the_courage_to_tell_a_hidden_story,1292156,2269
13336,2309,https://pe.tedcdn.com/images/ted/d5c01b453252bc8506ed16a6cd97e21597263f0c_2880x1620.jpg,Benedetta Berti,The surprising way groups like ISIS stay in power,338,benedetta_berti_the_surprising_way_groups_like_isis_stay_in_power,1947365,2269
13337,1017,https://pe.tedcdn.com/images/ted/2c7b90e6c6de5607f0fa55080e199ac746a86846_800x600.jpg,William Ury,"The walk from ""no"" to ""yes""",1125,william_ury,1828261,2269
13338,1915,https://pe.tedcdn.com/images/ted/0dfb2e90eb880661c18f0d264de00e2d672f028f_1600x1200.jpg,McKenna Pope,Want to be an activist? Start with your toys,322,mckenna_pope_want_to_be_an_activist_start_with_your_toys,917417,2270
13339,2448,https://pe.tedcdn.com/images/ted/bf912f2eb8038864614e0ae78c957ffabb064039_2880x1620.jpg,Reshma Saujani,"Teach girls bravery, not perfection",759,reshma_saujani_teach_girls_bravery_not_perfection,3325499,2270
13340,1031,https://pe.tedcdn.com/images/ted/f8a2f36ce95033f7afc6d5ba4b83d09fff4dd118_800x600.jpg,Tony Porter,A call to men,673,tony_porter_a_call_to_men,2235969,2270
13341,1650,https://pe.tedcdn.com/images/ted/cc6cae44f6186a4daa3915adde17ff15e5025762_1600x1200.jpg,Colin Stokes,How movies teach manhood,773,colin_stokes_how_movies_teach_manhood,4147052,2270
13342,1206,https://pe.tedcdn.com/images/ted/5b395fa89a75346fa93d8d6592d8030384d48228_800x600.jpg,Philip Zimbardo,The demise of guys?,286,zimchallenge,2190775,2270
13343,474,https://pe.tedcdn.com/images/ted/74930_800x600.jpg,Brenda Laurel,Why not make video games for girls?,788,brenda_laurel_on_making_games_for_girls,382527,2270
13344,1603,https://pe.tedcdn.com/images/ted/61975945f445f27ab8d8f9da10f227dc0d36ce51_1600x1200.jpg,Hannah Brencher,Love letters to strangers,292,hannah_brencher_love_letters_to_strangers,1909512,2271
13345,1042,https://pe.tedcdn.com/images/ted/3820be698584de25ea375c0bf57ee620caf94b8d_1600x1200.jpg,Brené Brown,The power of vulnerability,1219,brene_brown_on_vulnerability,31170318,2271
13346,2435,https://pe.tedcdn.com/images/ted/f12603fe51178246201b821d5d08e806cabb4c2b_2880x1620.jpg,Celeste Headlee,10 ways to have a better conversation,704,celeste_headlee_10_ways_to_have_a_better_conversation,8445142,2271
13347,1742,https://pe.tedcdn.com/images/ted/e6590fd9b49cdc7270dc0bc03593ee840f4a5585_1600x1200.jpg,Maria Bezaitis,Why we need strangeness,480,maria_bezaitis_the_surprising_need_for_strangeness,1114178,2271
13348,2447,https://pe.tedcdn.com/images/ted/2bae1cab04930bb1f8be07dbd63d7fc00739becc_2880x1620.jpg,Joe Gebbia,How Airbnb designs for trust,951,joe_gebbia_how_airbnb_designs_for_trust,2019972,2271
13349,2584,https://pe.tedcdn.com/images/ted/5519e4226126c11df4db93dbbd94ebf5a187591a_2880x1620.jpg,Abigail Marsh,Why some people are more altruistic than others,741,abigail_marsh_why_some_people_are_more_altruistic_than_others,1690446,2271
13350,2543,https://pe.tedcdn.com/images/ted/9bca4a1ceff193bc14eac87eb570f748ad485ed1_2880x1620.jpg,Alexander Betts,Why Brexit happened -- and what to do next,1042,alexander_betts_why_brexit_happened_and_what_to_do_next,2432456,2272
