,index,tags
18923,2322,social
18924,2322,media
18925,2322,society
18926,2322,sociology
18927,2323,TED
18928,2323,Residency
18929,2323,children
18930,2323,computers
18931,2323,creativity
18932,2323,design
18933,2323,education
18934,2323,engineering
18935,2323,innovation
18936,2323,invention
18937,2323,personal
18938,2323,growth
18939,2323,programming
18940,2323,teaching
18941,2323,technology
18942,2324,PTSD
18943,2324,depression
18944,2324,mental
18945,2324,health
18946,2324,military
18947,2324,psychology
18948,2324,society
18949,2324,war
18950,2325,activism
18951,2325,community
18952,2325,gender
18953,2325,humanity
18954,2325,identity
18955,2325,inequality
18956,2325,race
18957,2325,social
18958,2325,change
18959,2325,society
18960,2325,violence
18961,2325,women
18962,2326,Internet
18963,2326,blockchain
18964,2326,business
18965,2326,collaboration
18966,2326,computers
18967,2326,data
18968,2326,economics
18969,2326,future
18970,2326,innovation
18971,2326,privacy
18972,2326,security
18973,2326,society
18974,2326,software
18975,2326,technology
18976,2326,trust
18977,2326,wikipedia
18978,2327,adventure
18979,2327,animation
18980,2327,art
18981,2327,beauty
18982,2327,collaboration
18983,2327,computers
18984,2327,design
18985,2327,discovery
18986,2327,exploration
18987,2327,history
18988,2327,innovation
18989,2327,invention
18990,2327,technology
18991,2327,visualizations
18992,2328,children
18993,2328,communication
18994,2328,compassion
18995,2328,education
18996,2328,empathy
18997,2328,identity
18998,2328,innovation
18999,2328,motivation
19000,2328,potential
19001,2328,society
19002,2328,teaching
19003,2329,TEDx
19004,2329,art
19005,2329,beauty
19006,2329,communication
19007,2329,education
19008,2329,math
19009,2329,music
19010,2329,nature
19011,2329,philosophy
19012,2329,universe
19013,2329,visualizations
19014,2330,Gender
19015,2330,equality
19016,2330,activism
19017,2330,feminism
19018,2330,global
19019,2330,issues
19020,2330,government
19021,2330,history
19022,2330,inequality
19023,2330,motivation
19024,2330,personal
19025,2330,growth
19026,2330,politics
19027,2330,social
19028,2330,change
19029,2330,society
19030,2330,women
19031,2331,DNA
19032,2331,Human
19033,2331,body
19034,2331,aging
19035,2331,bacteria
19036,2331,biology
19037,2331,biotech
19038,2331,brain
19039,2331,chemistry
19040,2331,collaboration
19041,2331,engineering
19042,2331,evolution
19043,2331,future
19044,2331,genetics
19045,2331,humanity
19046,2331,innovation
19047,2331,invention
19048,2331,life
19049,2331,nature
19050,2331,neuroscience
19051,2331,physiology
19052,2331,science
19053,2331,society
19054,2331,technology
19055,2332,TEDx
19056,2332,business
19057,2332,communication
19058,2332,decision-making
19059,2332,empathy
19060,2332,identity
19061,2332,leadership
19062,2332,motivation
19063,2332,personal
19064,2332,growth
19065,2332,personality
19066,2332,relationships
19067,2332,society
19068,2332,women
19069,2332,in
19070,2332,business
19071,2332,work
19072,2333,alternative
19073,2333,energy
19074,2333,choice
19075,2333,climate
19076,2333,change
19077,2333,engineering
19078,2333,global
19079,2333,issues
19080,2333,innovation
19081,2333,nuclear
19082,2333,energy
19083,2333,pollution
19084,2333,potential
19085,2333,resources
19086,2333,science
19087,2333,society
19088,2334,Africa
19089,2334,Gender
19090,2334,equality
19091,2334,activism
19092,2334,collaboration
19093,2334,communication
19094,2334,community
19095,2334,government
19096,2334,history
19097,2334,humanity
19098,2334,identity
19099,2334,immigration
19100,2334,inequality
19101,2334,media
19102,2334,poverty
19103,2334,race
19104,2334,social
19105,2334,change
19106,2334,social
19107,2334,media
19108,2334,society
19109,2335,TEDx
19110,2335,data
19111,2335,economics
19112,2335,global
19113,2335,development
19114,2335,humanity
19115,2335,map
19116,2335,population
19117,2335,visualizations
19118,2336,TEDNYC
19119,2336,cities
19120,2336,design
19121,2336,environment
19122,2336,garden
19123,2336,infrastructure
19124,2336,urban
19125,2336,planning
19126,2337,business
19127,2337,personal
19128,2337,growth
19129,2337,storytelling
19130,2337,television
19131,2338,Gender
19132,2338,equality
19133,2338,Gender
19134,2338,spectrum
19135,2338,LGBT
19136,2338,Transgender
19137,2338,activism
19138,2338,art
19139,2338,beauty
19140,2338,collaboration
19141,2338,compassion
19142,2338,family
19143,2338,feminism
19144,2338,gender
19145,2338,happiness
19146,2338,humanity
19147,2338,identity
19148,2338,inequality
19149,2338,poetry
19150,2338,relationships
19151,2338,social
19152,2338,change
19153,2338,society
19154,2338,women
19155,2338,writing
19156,2339,TEDx
19157,2339,communication
19158,2339,engineering
19159,2339,environment
19160,2339,exploration
19161,2339,rocket
19162,2339,science
19163,2339,science
19164,2339,technology
19165,2340,TEDx
19166,2340,adventure
19167,2340,creativity
19168,2340,curiosity
19169,2340,entrepreneur
19170,2340,failure
19171,2340,fear
19172,2340,goal-setting
19173,2340,humanity
19174,2340,innovation
19175,2340,life
19176,2340,motivation
19177,2340,personal
19178,2340,growth
19179,2340,sociology
19180,2340,teaching
19181,2341,aging
19182,2341,communication
19183,2341,compassion
19184,2341,death
19185,2341,empathy
19186,2341,family
19187,2341,health
19188,2341,humanity
19189,2341,life
19190,2341,relationships
19191,2341,vulnerability
19192,2342,Bioethics
19193,2342,TEDx
19194,2342,biology
19195,2342,children
19196,2342,communication
19197,2342,creativity
19198,2342,family
19199,2342,genetics
19200,2342,humanity
19201,2342,identity
19202,2342,parenting
19203,2343,TEDx
19204,2343,cancer
19205,2343,collaboration
19206,2343,communication
19207,2343,death
19208,2343,health
19209,2343,health
19210,2343,care
19211,2343,humanity
19212,2343,illness
19213,2343,life
19214,2343,medical
19215,2343,research
19216,2343,medicine
19217,2343,science
19218,2344,AI
19219,2344,Internet
19220,2344,algorithm
19221,2344,business
19222,2344,collaboration
19223,2344,computers
19224,2344,data
19225,2344,decision-making
19226,2344,driverless
19227,2344,cars
19228,2344,future
19229,2344,humanity
19230,2344,industrial
19231,2344,design
19232,2344,innovation
19233,2344,intelligence
19234,2344,invention
19235,2344,machine
19236,2344,learning
19237,2344,mind
19238,2344,robots
19239,2344,society
19240,2344,technology
19241,2345,PTSD
19242,2345,TEDx
19243,2345,brain
19244,2345,chemistry
19245,2345,depression
19246,2345,happiness
19247,2345,health
19248,2345,health
19249,2345,care
19250,2345,history
19251,2345,humanity
19252,2345,illness
19253,2345,medical
19254,2345,research
19255,2345,medicine
19256,2345,mental
19257,2345,health
19258,2345,mind
19259,2345,neuroscience
19260,2345,pharmaceuticals
19261,2345,science
19262,2346,children
19263,2346,community
19264,2346,education
19265,2346,family
19266,2346,fear
19267,2346,identity
19268,2346,inequality
19269,2346,motivation
19270,2346,personal
19271,2346,growth
19272,2346,race
19273,2346,society
19274,2346,teaching
19275,2347,choice
19276,2347,goal-setting
19277,2347,happiness
19278,2347,personal
19279,2347,growth
19280,2347,time
19281,2347,work
19282,2347,work-life
19283,2347,balance
19284,2348,TEDx
19285,2348,agriculture
19286,2348,behavioral
19287,2348,economics
19288,2348,business
19289,2348,collaboration
19290,2348,economics
19291,2348,farming
19292,2348,history
19293,2348,humanity
19294,2348,innovation
19295,2348,manufacturing
19296,2348,population
19297,2348,productivity
19298,2348,social
19299,2348,change
19300,2348,society
19301,2348,technology
19302,2348,work
19303,2349,Gender
19304,2349,equality
19305,2349,children
19306,2349,death
19307,2349,future
19308,2349,history
19309,2349,humanity
19310,2349,identity
19311,2349,inequality
19312,2349,media
19313,2349,parenting
19314,2349,performance
19315,2349,performance
19316,2349,art
19317,2349,poetry
19318,2349,social
19319,2349,change
19320,2349,social
19321,2349,media
19322,2349,violence
19323,2349,women
19324,2350,Mars
19325,2350,Planets
19326,2350,TEDx
19327,2350,astrobiology
19328,2350,astronomy
19329,2350,biosphere
19330,2350,environment
19331,2350,future
19332,2350,rocket
19333,2350,science
19334,2350,science
19335,2350,solar
19336,2350,system
19337,2350,technology
19338,2350,universe
19339,2351,communication
19340,2351,community
19341,2351,faith
19342,2351,humanity
19343,2351,identity
19344,2351,innovation
19345,2351,morality
19346,2351,religion
19347,2351,social
19348,2351,change
19349,2351,society
19350,2351,teaching
19351,2351,violence
19352,2351,women
19353,2352,Nobel
19354,2352,prize
19355,2352,TEDx
19356,2352,collaboration
19357,2352,dark
19358,2352,matter
19359,2352,data
19360,2352,discovery
19361,2352,engineering
19362,2352,exploration
19363,2352,future
19364,2352,history
19365,2352,innovation
19366,2352,motivation
19367,2352,nature
19368,2352,physics
19369,2352,science
19370,2352,universe
19371,2353,anthropology
19372,2353,behavioral
19373,2353,economics
19374,2353,business
19375,2353,collaboration
19376,2353,community
19377,2353,leadership
19378,2353,motivation
19379,2353,personal
19380,2353,growth
19381,2353,personality
19382,2353,psychology
19383,2353,self
19384,2353,society
19385,2353,work
19386,2354,collaboration
19387,2354,fear
19388,2354,global
19389,2354,issues
19390,2354,government
19391,2354,history
19392,2354,humanity
19393,2354,nuclear
19394,2354,energy
19395,2354,nuclear
19396,2354,weapons
19397,2354,peace
19398,2354,security
19399,2354,technology
19400,2354,terrorism
19401,2354,violence
19402,2354,war
19403,2355,children
19404,2355,community
19405,2355,education
19406,2355,food
19407,2355,health
19408,2355,inequality
19409,2355,mental
19410,2355,health
19411,2355,personal
19412,2355,growth
19413,2355,policy
19414,2355,society
19415,2355,teaching
19416,2356,TEDx
19417,2356,children
19418,2356,communication
19419,2356,family
19420,2356,feminism
19421,2356,gender
19422,2356,health
19423,2356,humanity
19424,2356,identity
19425,2356,parenting
19426,2356,sex
19427,2356,society
19428,2356,teaching
19429,2356,women
19430,2357,TEDx
19431,2357,collaboration
19432,2357,communication
19433,2357,compassion
19434,2357,depression
19435,2357,empathy
19436,2357,happiness
19437,2357,humanity
19438,2357,love
19439,2357,mental
19440,2357,health
19441,2357,personality
19442,2357,relationships
19443,2357,trust
19444,2357,writing
19445,2358,chemistry
19446,2358,computers
19447,2358,design
19448,2358,engineering
19449,2358,future
19450,2358,innovation
19451,2358,materials
19452,2358,nature
19453,2358,potential
19454,2358,science
19455,2358,technology
19456,2359,TEDx
19457,2359,business
19458,2359,code
19459,2359,collaboration
19460,2359,computers
19461,2359,data
19462,2359,design
19463,2359,discovery
19464,2359,history
19465,2359,innovation
19466,2359,invention
19467,2359,math
19468,2359,potential
19469,2359,product
19470,2359,design
19471,2359,productivity
19472,2359,technology
19473,2359,visualizations
19474,2359,work
19475,2360,TEDx
19476,2360,animals
19477,2360,beauty
19478,2360,biodiversity
19479,2360,biology
19480,2360,biomechanics
19481,2360,biosphere
19482,2360,creativity
19483,2360,curiosity
19484,2360,discovery
19485,2360,education
19486,2360,environment
19487,2360,exploration
19488,2360,illness
19489,2360,innovation
19490,2360,intelligence
19491,2360,life
19492,2360,medical
19493,2360,research
19494,2360,medicine
19495,2360,nature
19496,2360,neuroscience
19497,2360,oceans
19498,2360,physiology
19499,2360,science
19500,2361,Africa
19501,2361,Internet
19502,2361,activism
19503,2361,collaboration
19504,2361,communication
19505,2361,community
19506,2361,empathy
19507,2361,global
19508,2361,issues
19509,2361,humanity
19510,2361,inequality
19511,2361,journalism
19512,2361,motivation
19513,2361,news
19514,2361,personal
19515,2361,growth
19516,2361,social
19517,2361,change
19518,2361,society
19519,2361,storytelling
19520,2361,writing
19521,2362,Gender
19522,2362,equality
19523,2362,TED
19524,2362,Fellows
19525,2362,activism
19526,2362,film
19527,2362,gender
19528,2362,health
19529,2362,health
19530,2362,care
19531,2362,history
19532,2362,illness
19533,2362,medical
19534,2362,research
19535,2362,medicine
19536,2362,pain
19537,2362,personal
19538,2362,growth
19539,2362,science
19540,2362,women
19541,2363,Gender
19542,2363,equality
19543,2363,Internet
19544,2363,activism
19545,2363,bullying
19546,2363,communication
19547,2363,computers
19548,2363,feminism
19549,2363,gaming
19550,2363,gender
19551,2363,global
19552,2363,issues
19553,2363,policy
19554,2363,potential
19555,2363,sexual
19556,2363,violence
19557,2363,social
19558,2363,media
19559,2363,society
19560,2363,women
19561,2363,writing
19562,2364,Anthropocene
19563,2364,TEDx
19564,2364,ancient
19565,2364,world
19566,2364,animals
19567,2364,art
19568,2364,biosphere
19569,2364,demo
19570,2364,dinosaurs
19571,2364,environment
19572,2364,future
19573,2364,global
19574,2364,issues
19575,2364,history
19576,2364,life
19577,2364,nature
19578,2364,performance
19579,2364,art
19580,2364,pollution
19581,2365,Debate
19582,2365,TEDx
19583,2365,communication
19584,2365,democracy
19585,2365,empathy
19586,2365,government
19587,2365,humanity
19588,2365,identity
19589,2365,language
19590,2365,morality
19591,2365,personal
19592,2365,growth
19593,2365,politics
19594,2365,psychology
19595,2365,social
19596,2365,change
19597,2365,society
19598,2366,AIDS
19599,2366,Bioethics
19600,2366,CRISPR
19601,2366,DNA
19602,2366,HIV
19603,2366,TEDx
19604,2366,biology
19605,2366,biotech
19606,2366,children
19607,2366,choice
19608,2366,discovery
19609,2366,genetics
19610,2366,health
19611,2366,humanity
19612,2366,identity
19613,2366,innovation
19614,2366,molecular
19615,2366,biology
19616,2366,nature
19617,2366,parenting
19618,2366,policy
19619,2366,science
19620,2366,social
19621,2366,change
19622,2366,society
19623,2366,technology
19624,2367,MacArthur
19625,2367,grant
19626,2367,architecture
19627,2367,beauty
19628,2367,cities
19629,2367,climate
19630,2367,change
19631,2367,collaboration
19632,2367,community
19633,2367,design
19634,2367,environment
19635,2367,future
19636,2367,humanity
19637,2367,infrastructure
19638,2367,innovation
19639,2367,nature
19640,2367,public
19641,2367,spaces
19642,2367,social
19643,2367,change
19644,2367,society
19645,2368,computers
19646,2368,crime
19647,2368,data
19648,2368,hack
19649,2369,Europe
19650,2369,Middle
19651,2369,East
19652,2369,TEDx
19653,2369,activism
19654,2369,children
19655,2369,community
19656,2369,family
19657,2369,humanity
19658,2369,identity
19659,2369,motivation
19660,2369,social
19661,2369,change
19662,2369,society
19663,2369,terrorism
19664,2369,violence
19665,2370,bacteria
19666,2370,big
19667,2370,problems
19668,2370,chemistry
19669,2370,children
19670,2370,design
19671,2370,global
19672,2370,issues
19673,2370,health
19674,2370,humanity
19675,2370,illness
19676,2370,india
19677,2370,innovation
19678,2370,invention
19679,2370,motivation
19680,2370,product
19681,2370,design
19682,2370,public
19683,2370,health
19684,2370,science
19685,2370,society
19686,2370,solar
19687,2370,energy
